row,kind,experiment,checkpoint,sample_index,sample_name,abs_rel,rmse,silog,d1,d2,d3,align_scale,align_shift,valid_pixels,d1_pass_pixels,x3_min,x3_p01,x3_mean,x3_p50,x3_p99,x3_max
0,student_rgb_dav2s_init,DAv2-S student RGB init,/home/caq/333_cvpr/da_ours/checkpoints/depth_anything_v2_vits.pth,402,night-06412,19.77914160002304,27.656944180692133,0.7149090324179111,0.7721476309899554,0.8202877201536375,0.8610908675953037,48.600146478731325,10.291836172243748,385583,297727,-2.1179039478302,-2.1179039478302,-1.9551154375076294,-2.0357143878936768,-1.6998692750930786,2.640000104904175
1,student_rgb_final,0604_0752_rod_night_studentrgb_dav2s_decoder_e10,/mnt/drive/3333_raw/0000_exp_ckpt/0604_0752_rod_night_studentrgb_dav2s_decoder_e10/last_epoch_model.pth,402,night-06412,27.73503542551303,34.12429317777037,0.7943263610778964,0.7376518155624081,0.801500584828688,0.8301999828830627,66.69111478047607,17.377235229018687,385583,284426,-2.1179039478302,-2.1179039478302,-1.9551154375076294,-2.0357143878936768,-1.6998692750930786,2.640000104904175
2,student_rgb_final,0605_0139_rod_night_studentrgb_dav2s_lora_tap_r8a16_decoder_e10,/mnt/drive/3333_raw/0000_exp_ckpt/0605_0139_rod_night_studentrgb_dav2s_lora_tap_r8a16_decoder_e10/last_epoch_model.pth,402,night-06412,41.19106349339472,44.420598109839595,0.8892553560314008,0.6516599538880086,0.7775109379822244,0.7941428953039942,37.307893354230636,38.659877061198785,385583,251269,-2.1179039478302,-2.1179039478302,-1.9551154375076294,-2.0357143878936768,-1.6998692750930786,2.640000104904175
3,student_rgb_final,0605_0730_rod_night_studentrgb_dav2s_backbone_ld09_decoder_e10,/mnt/drive/3333_raw/0000_exp_ckpt/0605_0730_rod_night_studentrgb_dav2s_backbone_ld09_decoder_e10/last_epoch_model.pth,402,night-06412,16.969072061274282,21.5719927816145,0.6302510384304756,0.7843784606686498,0.837049351242145,0.8852879924685476,35.09813980158264,12.987726999623822,385583,302443,-2.1179039478302,-2.1179039478302,-1.9551154375076294,-2.0357143878936768,-1.6998692750930786,2.640000104904175
4,raw_ram_final,0606_1348_repl0605_1332_rod_night_rawram3_identity_dav2s_ram_decoder_e10,/mnt/drive/3333_raw/0000_exp_ckpt_186/0606_1348_repl0605_1332_rod_night_rawram3_identity_dav2s_ram_decoder_e10/last_epoch_model.pth,402,night-06412,20.006398540702808,26.82320698395025,0.6669202793828066,0.7385828732075843,0.8030981656348958,0.8694444516485426,55.809971857045774,15.7488698845867,385583,284785,-9.5,-1.2890625,0.19623646140098572,0.2060546875,3.015625,22.0
5,raw_ram_final,0606_1348_repl0605_1844_rod_night_rawram3_identity_dav2s_ram_lora_tap_r8a16_decoder_e10,/mnt/drive/3333_raw/0000_exp_ckpt_186/0606_1348_repl0605_1844_rod_night_rawram3_identity_dav2s_ram_lora_tap_r8a16_decoder_e10/last_epoch_model.pth,402,night-06412,27.02460281781663,33.84216278592027,0.7551065061024403,0.7212195558414142,0.7854158508025509,0.8146443178252153,39.14628310993519,27.59699214548981,385583,278090,-6.0,-0.19140625,1.2133337259292603,1.0703125,3.6875,33.75
6,raw_ram_final,0606_0330_rod_night_rawram3_identity_dav2s_ram_backbone_ld09_decoder_e10,/mnt/drive/3333_raw/0000_exp_ckpt/0606_0330_rod_night_rawram3_identity_dav2s_ram_backbone_ld09_decoder_e10/last_epoch_model.pth,402,night-06412,10.94331276251956,19.17061810415938,0.5305417650613886,0.7889274164058063,0.8405401690427223,0.9307516150867647,37.05452434583716,11.0444985345138,385583,304197,-4.40625,-0.5703125,0.5702826380729675,0.3125,2.953125,77.5
7,raw_ram_final,0608_1444_rod_night_rawram3_identity_dav2s_ram_lora_tap_r8a16_bridge_feature_adapter_decoder_e10,/mnt/drive/3333_raw/0000_exp_ckpt/0608_1444_rod_night_rawram3_identity_dav2s_ram_lora_tap_r8a16_bridge_feature_adapter_decoder_e10/last_epoch_model.pth,402,night-06412,19.62154590833699,28.14780480226186,0.6726877715884382,0.7342647367752209,0.8013190415552552,0.8516998934081638,41.6928520617742,19.699766256158103,385583,283120,-6.28125,-0.7265625,0.9429126381874084,0.921875,3.25,15.0
