ext_id,denoiser,sigma,alpha,affine,sample_index,sample_id,normal_id,dark_id,valid_pixels,align_scale,align_shift,abs_rel,sq_rel,rmse,rmse_log,log10,silog,silog_x100,d1,d2,d3,clamp_low_ratio,clamp_high_ratio,clamp_total_ratio,clamp_low_ratio_ch_0,clamp_low_ratio_ch_1,clamp_low_ratio_ch_2,clamp_high_ratio_ch_0,clamp_high_ratio_ch_1,clamp_high_ratio_ch_2,clamp_total_ratio_ch_0,clamp_total_ratio_ch_1,clamp_total_ratio_ch_2,delta_ratio,delta_p50,delta_p95,delta_p99,artifact_path
EXT_D4,drunet,25.0,0.5,q001q999,0,lod-0021-0022,21,22,484030,59.82319650354576,48.94070046596005,11.749958736652902,1190.9104255626326,17.36259020263791,0.3135240319013369,0.0321656317427594,0.3131797988071534,31.317979880715342,0.9649298597194389,0.9751854223911741,0.9839245501311902,6.10351571594947e-06,0.02614949643611908,0.02615560032427311,1.831054760259576e-05,0.0,0.0,0.0267740897834301,0.02600301243364811,0.02567138895392418,0.02679239958524704,0.02600301243364811,0.02567138895392418,0.0736357718706131,0.04724717140197754,0.1664484739303589,0.5859503746032715,/home/caq/6666_raw/dav2_raw_0603/finetune_stf/analysis/lod_postram_external/0610_1132_lod_postram_ext_minimal/EXT_D4/artifacts/000000_lod-0021-0022.npz
EXT_D4,drunet,25.0,0.5,q001q999,1,lod-0023-0024,23,24,491519,67.1859055365189,-4.895260996956457,1.42753375757445,77.73665193926003,25.137574927707632,0.5438330673016792,0.07615999807234937,0.5419864090980239,54.198640909802386,0.8285722423751676,0.9108884905771699,0.9392922755783601,0.0,0.005984836257994175,0.005984836257994175,0.0,0.0,0.0,0.0061848959885537624,0.006060791201889515,0.005708822049200535,0.0061848959885537624,0.006060791201889515,0.005708822049200535,0.06416193395853043,0.041956186294555664,0.1311633586883545,0.19966891407966614,/home/caq/6666_raw/dav2_raw_0603/finetune_stf/analysis/lod_postram_external/0610_1132_lod_postram_ext_minimal/EXT_D4/artifacts/000001_lod-0023-0024.npz
EXT_D4,drunet,25.0,0.5,q001q999,2,lod-0025-0026,25,26,491520,52.924209774237234,-11.162792232050503,0.3902713923456225,13.490323577275545,30.794505134033837,0.4318981156327258,0.10326630272983088,0.4251032200281367,42.51032200281367,0.7268941243489583,0.8500569661458334,0.9138163248697917,2.9161241400288418e-05,3.187391484971158e-05,6.103515625e-05,8.748372783884406e-05,0.0,0.0,5.696614971384406e-05,1.2207032341393642e-05,2.6448569769854657e-05,0.00014444987755268812,1.2207032341393642e-05,2.6448569769854657e-05,0.08283833414316177,0.053702354431152344,0.16744959354400635,0.23016640543937683,/home/caq/6666_raw/dav2_raw_0603/finetune_stf/analysis/lod_postram_external/0610_1132_lod_postram_ext_minimal/EXT_D4/artifacts/000002_lod-0025-0026.npz
EXT_D4,drunet,25.0,0.5,q001q999,3,lod-0027-0028,27,28,489989,66.95897787896608,-18.170912904416625,2.680343829238571,153.8915306234202,58.14254425398645,0.49262963985131997,0.1067892884445884,0.48770863538690057,48.77086353869006,0.7102118618989406,0.8033404831537034,0.8874342077067037,8.816189620119985e-06,0.0,8.816189620119985e-06,2.6448569769854657e-05,0.0,0.0,0.0,0.0,0.0,2.6448569769854657e-05,0.0,0.0,0.09409978985786438,0.05444025993347168,0.16763049364089966,0.22906675934791565,/home/caq/6666_raw/dav2_raw_0603/finetune_stf/analysis/lod_postram_external/0610_1132_lod_postram_ext_minimal/EXT_D4/artifacts/000003_lod-0027-0028.npz
EXT_D4,drunet,25.0,0.5,q001q999,4,lod-0029-0030,29,30,489782,69.5766552986588,-62.346158287072186,0.7103100665803553,62.334518682406895,60.32630402164813,3.209251991172541,0.4093860762134331,3.1814740650596507,318.1474065059651,0.6217378343834604,0.7710532440963531,0.8295649901384697,1.3563368383984198e-06,0.0,1.3563368383984198e-06,4.069010628882097e-06,0.0,0.0,0.0,0.0,0.0,4.069010628882097e-06,0.0,0.0,0.1092364490032196,0.05880093574523926,0.18016600608825684,0.24635237455368042,/home/caq/6666_raw/dav2_raw_0603/finetune_stf/analysis/lod_postram_external/0610_1132_lod_postram_ext_minimal/EXT_D4/artifacts/000004_lod-0029-0030.npz
EXT_D4,drunet,25.0,0.5,q001q999,5,lod-0031-0032,31,32,491473,74.38012697049192,-31.73776605407571,0.19589165224845634,5.048793767410416,17.9473555486722,0.31767730006064676,0.037960960494649705,0.31767490542747767,31.767490542747765,0.9108069008877395,0.9692902763732697,0.9830855408130253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0842430517077446,0.05301523208618164,0.1650146245956421,0.2295558601617813,/home/caq/6666_raw/dav2_raw_0603/finetune_stf/analysis/lod_postram_external/0610_1132_lod_postram_ext_minimal/EXT_D4/artifacts/000005_lod-0031-0032.npz
EXT_D4,drunet,25.0,0.5,q001q999,6,lod-0033-0034,33,34,491493,74.37319224912888,-53.99112469125937,0.09036757411963486,2.5957787439464415,16.30058617844696,0.3597879846278023,0.03910943498090856,0.3597857101200142,35.97857101200142,0.91147788473081,0.9746629148329681,0.9876803942273847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08468633890151978,0.041163086891174316,0.1266111135482788,0.17419306933879852,/home/caq/6666_raw/dav2_raw_0603/finetune_stf/analysis/lod_postram_external/0610_1132_lod_postram_ext_minimal/EXT_D4/artifacts/000006_lod-0033-0034.npz
EXT_D4,drunet,25.0,0.5,q001q999,7,lod-0035-0036,35,36,491520,77.0120394405944,-34.9696964511153,0.07874024140788859,2.3443636778155534,16.474105995396997,0.13217340501441696,0.032240213481061236,0.13212074139966845,13.212074139966845,0.94166259765625,0.9818705240885417,0.9935709635416666,6.781684191992099e-07,0.0,6.781684191992099e-07,2.0345053144410485e-06,0.0,0.0,0.0,0.0,0.0,2.0345053144410485e-06,0.0,0.0,0.06513787060976028,0.04168081283569336,0.1308121681213379,0.18459630012512207,/home/caq/6666_raw/dav2_raw_0603/finetune_stf/analysis/lod_postram_external/0610_1132_lod_postram_ext_minimal/EXT_D4/artifacts/000007_lod-0035-0036.npz
EXT_D4,drunet,25.0,0.5,q001q999,8,lod-0037-0038,37,38,491188,78.1162854412016,-83.59282227867715,5.500569339478891,271.8760568518619,39.36088194310156,1.3066517841527459,0.15282193378022518,1.3063933189913852,130.6393318991385,0.7099175875632141,0.800345285308273,0.8559411060530795,6.781684191992099e-07,0.0,6.781684191992099e-07,2.0345053144410485e-06,0.0,0.0,0.0,0.0,0.0,2.0345053144410485e-06,0.0,0.0,0.18054141104221344,0.05444526672363281,0.1646745204925537,0.22284960746765137,/home/caq/6666_raw/dav2_raw_0603/finetune_stf/analysis/lod_postram_external/0610_1132_lod_postram_ext_minimal/EXT_D4/artifacts/000008_lod-0037-0038.npz
EXT_D4,drunet,25.0,0.5,q001q999,9,lod-0039-0040,39,40,491520,64.67049553591245,-34.254393738800125,0.11745368489658113,4.2281794182001375,21.45440120444562,0.18293682851984022,0.04726742298916208,0.18258376560674458,18.258376560674456,0.8622578938802083,0.9525431315104167,0.9893391927083334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12370987981557846,0.055855631828308105,0.17065304517745972,0.2336607575416565,/home/caq/6666_raw/dav2_raw_0603/finetune_stf/analysis/lod_postram_external/0610_1132_lod_postram_ext_minimal/EXT_D4/artifacts/000009_lod-0039-0040.npz
