sample_index,sample_name,row_label,domain,experiment,checkpoint,checkpoint_epoch,best_lod_d1,abs_rel,rmse,silog,d1,d2,d3,align_scale,align_shift,valid_pixels,d1_pass_pixels,backbone_min,backbone_p01,backbone_mean,backbone_p50,backbone_p99,backbone_max,panel_path
76,lod-3171-3172,0608_1509_lod_true_rgb_dark_block8excl10_dav2s_decoder_e40_R0_aug-baseline_e10_poly,rgb,0608_1509_lod_true_rgb_dark_block8excl10_dav2s_decoder_e40_R0_aug-baseline_e10_poly,/mnt/drive/3333_raw/0000_exp_ckpt/0608_1509_lod_true_rgb_dark_block8excl10_dav2s_decoder_e40_R0_aug-baseline_e10_poly/best_model.pth,30,0.8350636940655152,0.046480760321410554,11.499374064375527,0.0851614959490649,0.9648600260416667,0.9952433268229167,0.9998779296875,81.80548304363977,-1.805579395550349,491520,474248,-2.1179039478302,-2.1179039478302,-1.9400297403335571,-1.983193278312683,-1.6998692750930786,-0.2881045341491699,/home/caq/6666_raw/dav2_raw_0603/finetune_stf/analysis/lod_true_rgb_raw_panel/0608_2347_full_run_names_best_model_random10_seed42_cross_exp/sample_panels/lod_true_planb_cross_exp_idx0076_lod-3171-3172.png
76,lod-3171-3172,0608_2246_lod_true_rgb_dark_block8excl10_dav2s_lora_tap_r8a16_decoder_e40_flip05_poly,rgb,0608_2246_lod_true_rgb_dark_block8excl10_dav2s_lora_tap_r8a16_decoder_e40_flip05_poly,/mnt/drive/3333_raw/0000_exp_ckpt/0608_2246_lod_true_rgb_dark_block8excl10_dav2s_lora_tap_r8a16_decoder_e40_flip05_poly/best_model.pth,22,0.8555342102190762,0.07878109252837791,15.72157047486349,0.1275591761095529,0.8996561686197917,0.9843098958333333,0.99984130859375,73.55125724228974,6.081419841154007,491520,442199,-2.1179039478302,-2.1179039478302,-1.9400297403335571,-1.983193278312683,-1.6998692750930786,-0.2881045341491699,/home/caq/6666_raw/dav2_raw_0603/finetune_stf/analysis/lod_true_rgb_raw_panel/0608_2347_full_run_names_best_model_random10_seed42_cross_exp/sample_panels/lod_true_planb_cross_exp_idx0076_lod-3171-3172.png
76,lod-3171-3172,0608_1739_lod_true_raw_rgb16_block8excl10_ram3_dav2s_decoder_e40_W0_aug-baseline_e10_poly,raw,0608_1739_lod_true_raw_rgb16_block8excl10_ram3_dav2s_decoder_e40_W0_aug-baseline_e10_poly,/mnt/drive/3333_raw/0000_exp_ckpt/0608_1739_lod_true_raw_rgb16_block8excl10_ram3_dav2s_decoder_e40_W0_aug-baseline_e10_poly/best_model.pth,36,0.8298510849415097,0.042787620706587266,11.198627170038357,0.08524943059023854,0.9670694986979167,0.9896036783854166,1.0,76.83349183211254,5.767752754886235,491520,475334,-1.546875,-0.9609375,0.43490099906921387,0.5546875,2.140625,4.21875,/home/caq/6666_raw/dav2_raw_0603/finetune_stf/analysis/lod_true_rgb_raw_panel/0608_2347_full_run_names_best_model_random10_seed42_cross_exp/sample_panels/lod_true_planb_cross_exp_idx0076_lod-3171-3172.png
76,lod-3171-3172,0608_2026_lod_true_raw_rgb16_block8excl10_ram3_dav2s_ram_lora_tap_r8a16_decoder_e40_flip05_poly,raw,0608_2026_lod_true_raw_rgb16_block8excl10_ram3_dav2s_ram_lora_tap_r8a16_decoder_e40_flip05_poly,/mnt/drive/3333_raw/0000_exp_ckpt/0608_2026_lod_true_raw_rgb16_block8excl10_ram3_dav2s_ram_lora_tap_r8a16_decoder_e40_flip05_poly/best_model.pth,37,0.8450678996860131,0.043308378879406,10.18864823842708,0.08691498304390315,0.9539326985677083,0.99835205078125,0.9999674479166667,69.2841953501971,1.4639340281935647,491520,468877,-1.6796875,-1.1328125,0.3185582756996155,0.37109375,2.0,6.25,/home/caq/6666_raw/dav2_raw_0603/finetune_stf/analysis/lod_true_rgb_raw_panel/0608_2347_full_run_names_best_model_random10_seed42_cross_exp/sample_panels/lod_true_planb_cross_exp_idx0076_lod-3171-3172.png
76,lod-3171-3172,0608_2059_lod_true_raw_rgb16_block8excl10_ram3_dav2s_ram_lora_tap_r8a16_bridge_feature_adapter_decoder_e40_flip05_poly,raw,0608_2059_lod_true_raw_rgb16_block8excl10_ram3_dav2s_ram_lora_tap_r8a16_bridge_feature_adapter_decoder_e40_flip05_poly,/mnt/drive/3333_raw/0000_exp_ckpt/0608_2059_lod_true_raw_rgb16_block8excl10_ram3_dav2s_ram_lora_tap_r8a16_bridge_feature_adapter_decoder_e40_flip05_poly/best_model.pth,27,0.850966043064097,0.06181011853193102,12.55302043945398,0.10394534741759028,0.918389892578125,0.9958211263020833,0.9999674479166667,74.57198408632631,5.771520343343144,491520,451407,-1.7890625,-1.296875,0.12843017280101776,0.25390625,1.828125,4.46875,/home/caq/6666_raw/dav2_raw_0603/finetune_stf/analysis/lod_true_rgb_raw_panel/0608_2347_full_run_names_best_model_random10_seed42_cross_exp/sample_panels/lod_true_planb_cross_exp_idx0076_lod-3171-3172.png
10,lod-0041-0042,D0,rgb,DAv2-S_RGB_Dark_init,/mnt/drive/9999_backup_from_home_0514/333_cvpr/da_ours/checkpoints/depth_anything_v2_vits.pth,,nan,0.4693539171755806,57.973803923562464,0.47990508070692894,0.4578633626302083,0.7779195149739583,0.8828531901041666,70.65672505708355,-22.532879545004835,491520,225049,-2.1179039478302,-2.1179039478302,-1.9512662887573242,-2.0007002353668213,-1.7521568536758423,-1.490718960762024,/home/caq/6666_raw/dav2_raw_0603/finetune_stf/analysis/lod_true_rgb_raw_panel/0608_2347_full_run_names_best_model_random10_seed42_cross_exp/sample_panels/lod_true_planb_cross_exp_idx0010_lod-0041-0042.png
10,lod-0041-0042,0608_1509_lod_true_rgb_dark_block8excl10_dav2s_decoder_e40_R0_aug-baseline_e10_poly,rgb,0608_1509_lod_true_rgb_dark_block8excl10_dav2s_decoder_e40_R0_aug-baseline_e10_poly,/mnt/drive/3333_raw/0000_exp_ckpt/0608_1509_lod_true_rgb_dark_block8excl10_dav2s_decoder_e40_R0_aug-baseline_e10_poly/best_model.pth,30,0.8350636940655152,0.5102058676077056,58.32369104787214,0.49593131305156624,0.3808817545572917,0.750201416015625,0.8610026041666666,81.9303175210143,-38.07101296679717,491520,187211,-2.1179039478302,-2.1179039478302,-1.9512662887573242,-2.0007002353668213,-1.7521568536758423,-1.490718960762024,/home/caq/6666_raw/dav2_raw_0603/finetune_stf/analysis/lod_true_rgb_raw_panel/0608_2347_full_run_names_best_model_random10_seed42_cross_exp/sample_panels/lod_true_planb_cross_exp_idx0010_lod-0041-0042.png
10,lod-0041-0042,0608_2246_lod_true_rgb_dark_block8excl10_dav2s_lora_tap_r8a16_decoder_e40_flip05_poly,rgb,0608_2246_lod_true_rgb_dark_block8excl10_dav2s_lora_tap_r8a16_decoder_e40_flip05_poly,/mnt/drive/3333_raw/0000_exp_ckpt/0608_2246_lod_true_rgb_dark_block8excl10_dav2s_lora_tap_r8a16_decoder_e40_flip05_poly/best_model.pth,22,0.8555342102190762,0.2882234957238548,33.58425889771344,0.3500593695215738,0.7681396484375,0.9253194173177083,0.9491943359375,85.66473125619254,-34.08436475458115,491520,377556,-2.1179039478302,-2.1179039478302,-1.9512662887573242,-2.0007002353668213,-1.7521568536758423,-1.490718960762024,/home/caq/6666_raw/dav2_raw_0603/finetune_stf/analysis/lod_true_rgb_raw_panel/0608_2347_full_run_names_best_model_random10_seed42_cross_exp/sample_panels/lod_true_planb_cross_exp_idx0010_lod-0041-0042.png
10,lod-0041-0042,0608_1739_lod_true_raw_rgb16_block8excl10_ram3_dav2s_decoder_e40_W0_aug-baseline_e10_poly,raw,0608_1739_lod_true_raw_rgb16_block8excl10_ram3_dav2s_decoder_e40_W0_aug-baseline_e10_poly,/mnt/drive/3333_raw/0000_exp_ckpt/0608_1739_lod_true_raw_rgb16_block8excl10_ram3_dav2s_decoder_e40_W0_aug-baseline_e10_poly/best_model.pth,36,0.8298510849415097,0.4816248493085783,56.07954809180427,0.48650356835258063,0.44113566080729166,0.7183675130208333,0.8773783365885417,75.42677640783377,-35.36336417303275,491520,216827,-1.265625,-0.55859375,0.09527231752872467,0.0888671875,0.76171875,1.375,/home/caq/6666_raw/dav2_raw_0603/finetune_stf/analysis/lod_true_rgb_raw_panel/0608_2347_full_run_names_best_model_random10_seed42_cross_exp/sample_panels/lod_true_planb_cross_exp_idx0010_lod-0041-0042.png
10,lod-0041-0042,0608_2026_lod_true_raw_rgb16_block8excl10_ram3_dav2s_ram_lora_tap_r8a16_decoder_e40_flip05_poly,raw,0608_2026_lod_true_raw_rgb16_block8excl10_ram3_dav2s_ram_lora_tap_r8a16_decoder_e40_flip05_poly,/mnt/drive/3333_raw/0000_exp_ckpt/0608_2026_lod_true_raw_rgb16_block8excl10_ram3_dav2s_ram_lora_tap_r8a16_decoder_e40_flip05_poly/best_model.pth,37,0.8450678996860131,0.2546582014128391,30.220671019389,0.8383394003138982,0.7719340006510417,0.91060791015625,0.948419189453125,69.92873120623867,-26.423847969605823,491520,379421,-1.296875,-0.79296875,-0.14142777025699615,-0.1806640625,0.6640625,1.4140625,/home/caq/6666_raw/dav2_raw_0603/finetune_stf/analysis/lod_true_rgb_raw_panel/0608_2347_full_run_names_best_model_random10_seed42_cross_exp/sample_panels/lod_true_planb_cross_exp_idx0010_lod-0041-0042.png
10,lod-0041-0042,0608_2059_lod_true_raw_rgb16_block8excl10_ram3_dav2s_ram_lora_tap_r8a16_bridge_feature_adapter_decoder_e40_flip05_poly,raw,0608_2059_lod_true_raw_rgb16_block8excl10_ram3_dav2s_ram_lora_tap_r8a16_bridge_feature_adapter_decoder_e40_flip05_poly,/mnt/drive/3333_raw/0000_exp_ckpt/0608_2059_lod_true_raw_rgb16_block8excl10_ram3_dav2s_ram_lora_tap_r8a16_bridge_feature_adapter_decoder_e40_flip05_poly/best_model.pth,27,0.850966043064097,0.2487550098696179,30.936124361554036,0.3259542337015606,0.8395060221354167,0.9293619791666666,0.9519632975260417,64.34125429259743,-7.976015162103647,491520,412634,-1.296875,-0.87109375,-0.18407805263996124,-0.201171875,0.57421875,1.3359375,/home/caq/6666_raw/dav2_raw_0603/finetune_stf/analysis/lod_true_rgb_raw_panel/0608_2347_full_run_names_best_model_random10_seed42_cross_exp/sample_panels/lod_true_planb_cross_exp_idx0010_lod-0041-0042.png
22,lod-0665-0666,D0,rgb,DAv2-S_RGB_Dark_init,/mnt/drive/9999_backup_from_home_0514/333_cvpr/da_ours/checkpoints/depth_anything_v2_vits.pth,,nan,0.2472677644755859,67.51997886796516,3.2113414825922444,0.7342610677083333,0.7999674479166666,0.8420694986979167,42.85442176942716,-9.062153327059868,491520,360904,-2.1179039478302,-2.1007790565490723,-1.8569146394729614,-1.930672287940979,-1.333856225013733,0.5310676693916321,/home/caq/6666_raw/dav2_raw_0603/finetune_stf/analysis/lod_true_rgb_raw_panel/0608_2347_full_run_names_best_model_random10_seed42_cross_exp/sample_panels/lod_true_planb_cross_exp_idx0022_lod-0665-0666.png
22,lod-0665-0666,0608_1509_lod_true_rgb_dark_block8excl10_dav2s_decoder_e40_R0_aug-baseline_e10_poly,rgb,0608_1509_lod_true_rgb_dark_block8excl10_dav2s_decoder_e40_R0_aug-baseline_e10_poly,/mnt/drive/3333_raw/0000_exp_ckpt/0608_1509_lod_true_rgb_dark_block8excl10_dav2s_decoder_e40_R0_aug-baseline_e10_poly/best_model.pth,30,0.8350636940655152,0.27471778993369067,56.91007860241349,4.965806028360839,0.6919453938802084,0.7918172200520833,0.843670654296875,55.64512130769557,-37.58997768127267,491520,340105,-2.1179039478302,-2.1007790565490723,-1.8569146394729614,-1.930672287940979,-1.333856225013733,0.5310676693916321,/home/caq/6666_raw/dav2_raw_0603/finetune_stf/analysis/lod_true_rgb_raw_panel/0608_2347_full_run_names_best_model_random10_seed42_cross_exp/sample_panels/lod_true_planb_cross_exp_idx0022_lod-0665-0666.png
22,lod-0665-0666,0608_2246_lod_true_rgb_dark_block8excl10_dav2s_lora_tap_r8a16_decoder_e40_flip05_poly,rgb,0608_2246_lod_true_rgb_dark_block8excl10_dav2s_lora_tap_r8a16_decoder_e40_flip05_poly,/mnt/drive/3333_raw/0000_exp_ckpt/0608_2246_lod_true_rgb_dark_block8excl10_dav2s_lora_tap_r8a16_decoder_e40_flip05_poly/best_model.pth,22,0.8555342102190762,0.30758594913825515,64.11878853839474,5.186440277291022,0.6063273111979167,0.7909423828125,0.8027058919270833,48.77675754878641,-43.48399265186128,491520,298022,-2.1179039478302,-2.1007790565490723,-1.8569146394729614,-1.930672287940979,-1.333856225013733,0.5310676693916321,/home/caq/6666_raw/dav2_raw_0603/finetune_stf/analysis/lod_true_rgb_raw_panel/0608_2347_full_run_names_best_model_random10_seed42_cross_exp/sample_panels/lod_true_planb_cross_exp_idx0022_lod-0665-0666.png
22,lod-0665-0666,0608_1739_lod_true_raw_rgb16_block8excl10_ram3_dav2s_decoder_e40_W0_aug-baseline_e10_poly,raw,0608_1739_lod_true_raw_rgb16_block8excl10_ram3_dav2s_decoder_e40_W0_aug-baseline_e10_poly,/mnt/drive/3333_raw/0000_exp_ckpt/0608_1739_lod_true_raw_rgb16_block8excl10_ram3_dav2s_decoder_e40_W0_aug-baseline_e10_poly/best_model.pth,36,0.8298510849415097,0.23991978310357612,54.05883211600627,4.325960171805114,0.6848653157552084,0.8064860026041667,0.86290283203125,53.45853602914622,-37.51946381890237,491520,336625,-1.5703125,-0.99609375,0.1164349839091301,-0.1796875,2.40625,3.8125,/home/caq/6666_raw/dav2_raw_0603/finetune_stf/analysis/lod_true_rgb_raw_panel/0608_2347_full_run_names_best_model_random10_seed42_cross_exp/sample_panels/lod_true_planb_cross_exp_idx0022_lod-0665-0666.png
22,lod-0665-0666,0608_2026_lod_true_raw_rgb16_block8excl10_ram3_dav2s_ram_lora_tap_r8a16_decoder_e40_flip05_poly,raw,0608_2026_lod_true_raw_rgb16_block8excl10_ram3_dav2s_ram_lora_tap_r8a16_decoder_e40_flip05_poly,/mnt/drive/3333_raw/0000_exp_ckpt/0608_2026_lod_true_raw_rgb16_block8excl10_ram3_dav2s_ram_lora_tap_r8a16_decoder_e40_flip05_poly/best_model.pth,37,0.8450678996860131,0.28393987738018966,69.14742982139278,4.115155834599508,0.665301513671875,0.7927266438802083,0.8284138997395833,40.438774888080644,-30.796445325682097,491520,327009,-1.5078125,-0.95703125,0.11169341206550598,-0.21875,2.9375,5.21875,/home/caq/6666_raw/dav2_raw_0603/finetune_stf/analysis/lod_true_rgb_raw_panel/0608_2347_full_run_names_best_model_random10_seed42_cross_exp/sample_panels/lod_true_planb_cross_exp_idx0022_lod-0665-0666.png
22,lod-0665-0666,0608_2059_lod_true_raw_rgb16_block8excl10_ram3_dav2s_ram_lora_tap_r8a16_bridge_feature_adapter_decoder_e40_flip05_poly,raw,0608_2059_lod_true_raw_rgb16_block8excl10_ram3_dav2s_ram_lora_tap_r8a16_bridge_feature_adapter_decoder_e40_flip05_poly,/mnt/drive/3333_raw/0000_exp_ckpt/0608_2059_lod_true_raw_rgb16_block8excl10_ram3_dav2s_ram_lora_tap_r8a16_bridge_feature_adapter_decoder_e40_flip05_poly/best_model.pth,27,0.850966043064097,0.2632426115754786,68.49608788934479,3.86441834068473,0.686474609375,0.8038411458333333,0.837335205078125,42.76380876154364,-29.46903183761673,491520,337416,-1.5625,-1.0078125,0.13129834830760956,-0.212890625,2.65625,4.15625,/home/caq/6666_raw/dav2_raw_0603/finetune_stf/analysis/lod_true_rgb_raw_panel/0608_2347_full_run_names_best_model_random10_seed42_cross_exp/sample_panels/lod_true_planb_cross_exp_idx0022_lod-0665-0666.png
92,lod-3801-3802,D0,rgb,DAv2-S_RGB_Dark_init,/mnt/drive/9999_backup_from_home_0514/333_cvpr/da_ours/checkpoints/depth_anything_v2_vits.pth,,nan,0.18650778129813256,33.38207542270254,0.2781472408288531,0.8123026529947917,0.91077880859375,0.9428202311197916,59.55270463174617,43.825841947992345,491520,399263,-2.1179039478302,-2.1179039478302,-1.967058777809143,-2.018207311630249,-1.7521568536758423,2.640000104904175,/home/caq/6666_raw/dav2_raw_0603/finetune_stf/analysis/lod_true_rgb_raw_panel/0608_2347_full_run_names_best_model_random10_seed42_cross_exp/sample_panels/lod_true_planb_cross_exp_idx0092_lod-3801-3802.png
92,lod-3801-3802,0608_1509_lod_true_rgb_dark_block8excl10_dav2s_decoder_e40_R0_aug-baseline_e10_poly,rgb,0608_1509_lod_true_rgb_dark_block8excl10_dav2s_decoder_e40_R0_aug-baseline_e10_poly,/mnt/drive/3333_raw/0000_exp_ckpt/0608_1509_lod_true_rgb_dark_block8excl10_dav2s_decoder_e40_R0_aug-baseline_e10_poly/best_model.pth,30,0.8350636940655152,0.141432973703891,30.161364525443407,0.2204889213446025,0.8364522298177083,0.94154052734375,0.9685201009114583,73.36476370263532,9.542238920288534,491520,411133,-2.1179039478302,-2.1179039478302,-1.967058777809143,-2.018207311630249,-1.7521568536758423,2.640000104904175,/home/caq/6666_raw/dav2_raw_0603/finetune_stf/analysis/lod_true_rgb_raw_panel/0608_2347_full_run_names_best_model_random10_seed42_cross_exp/sample_panels/lod_true_planb_cross_exp_idx0092_lod-3801-3802.png
92,lod-3801-3802,0608_2246_lod_true_rgb_dark_block8excl10_dav2s_lora_tap_r8a16_decoder_e40_flip05_poly,rgb,0608_2246_lod_true_rgb_dark_block8excl10_dav2s_lora_tap_r8a16_decoder_e40_flip05_poly,/mnt/drive/3333_raw/0000_exp_ckpt/0608_2246_lod_true_rgb_dark_block8excl10_dav2s_lora_tap_r8a16_decoder_e40_flip05_poly/best_model.pth,22,0.8555342102190762,0.08981343377924617,24.710358194895072,0.15497470884554945,0.9057169596354167,0.9764994303385417,0.9907124837239584,67.9254833984735,0.6949452006290139,491520,445178,-2.1179039478302,-2.1179039478302,-1.967058777809143,-2.018207311630249,-1.7521568536758423,2.640000104904175,/home/caq/6666_raw/dav2_raw_0603/finetune_stf/analysis/lod_true_rgb_raw_panel/0608_2347_full_run_names_best_model_random10_seed42_cross_exp/sample_panels/lod_true_planb_cross_exp_idx0092_lod-3801-3802.png
92,lod-3801-3802,0608_1739_lod_true_raw_rgb16_block8excl10_ram3_dav2s_decoder_e40_W0_aug-baseline_e10_poly,raw,0608_1739_lod_true_raw_rgb16_block8excl10_ram3_dav2s_decoder_e40_W0_aug-baseline_e10_poly,/mnt/drive/3333_raw/0000_exp_ckpt/0608_1739_lod_true_raw_rgb16_block8excl10_ram3_dav2s_decoder_e40_W0_aug-baseline_e10_poly/best_model.pth,36,0.8298510849415097,0.16072298639968075,33.050964719125346,0.22934141634885344,0.842779541015625,0.94595947265625,0.9704060872395833,70.22504001475464,17.85106577456817,491520,414243,-1.3828125,-0.7265625,-0.06759878993034363,-0.134765625,1.0390625,4.25,/home/caq/6666_raw/dav2_raw_0603/finetune_stf/analysis/lod_true_rgb_raw_panel/0608_2347_full_run_names_best_model_random10_seed42_cross_exp/sample_panels/lod_true_planb_cross_exp_idx0092_lod-3801-3802.png
92,lod-3801-3802,0608_2026_lod_true_raw_rgb16_block8excl10_ram3_dav2s_ram_lora_tap_r8a16_decoder_e40_flip05_poly,raw,0608_2026_lod_true_raw_rgb16_block8excl10_ram3_dav2s_ram_lora_tap_r8a16_decoder_e40_flip05_poly,/mnt/drive/3333_raw/0000_exp_ckpt/0608_2026_lod_true_raw_rgb16_block8excl10_ram3_dav2s_ram_lora_tap_r8a16_decoder_e40_flip05_poly/best_model.pth,37,0.8450678996860131,0.10571995969470337,27.26042534892116,0.1754186307124962,0.9038981119791667,0.9702677408854167,0.985479736328125,59.95148259106528,-3.1020276774603674,491520,444284,-1.46875,-0.95703125,-0.22547461092472076,-0.298828125,1.140625,6.3125,/home/caq/6666_raw/dav2_raw_0603/finetune_stf/analysis/lod_true_rgb_raw_panel/0608_2347_full_run_names_best_model_random10_seed42_cross_exp/sample_panels/lod_true_planb_cross_exp_idx0092_lod-3801-3802.png
92,lod-3801-3802,0608_2059_lod_true_raw_rgb16_block8excl10_ram3_dav2s_ram_lora_tap_r8a16_bridge_feature_adapter_decoder_e40_flip05_poly,raw,0608_2059_lod_true_raw_rgb16_block8excl10_ram3_dav2s_ram_lora_tap_r8a16_bridge_feature_adapter_decoder_e40_flip05_poly,/mnt/drive/3333_raw/0000_exp_ckpt/0608_2059_lod_true_raw_rgb16_block8excl10_ram3_dav2s_ram_lora_tap_r8a16_bridge_feature_adapter_decoder_e40_flip05_poly/best_model.pth,27,0.850966043064097,0.11654000463403855,28.938365021116606,0.1798999067342537,0.8835550944010416,0.9686075846354166,0.9848856608072917,62.78110495635955,3.7526525530440633,491520,434285,-1.4921875,-1.0625,-0.42346563935279846,-0.466796875,0.71484375,4.46875,/home/caq/6666_raw/dav2_raw_0603/finetune_stf/analysis/lod_true_rgb_raw_panel/0608_2347_full_run_names_best_model_random10_seed42_cross_exp/sample_panels/lod_true_planb_cross_exp_idx0092_lod-3801-3802.png
