row,kind,experiment,checkpoint,sample_index,sample_name,abs_rel,rmse,silog,d1,d2,d3,align_scale,align_shift,valid_pixels,d1_pass_pixels,x3_min,x3_p01,x3_mean,x3_p50,x3_p99,x3_max
1,student_rgb_dav2s_init,DAv2-S student RGB init,/home/caq/333_cvpr/da_ours/checkpoints/depth_anything_v2_vits.pth,875,night-06885,0.404030156373024,61.21285220657474,6.339510936575773,0.34282267737298455,0.7390769920984445,0.7779461449015281,49.52763261397782,-54.43121642724912,436876,149771,-2.1179039478302,-2.1179039478302,-1.9064924716949463,-1.983193278312683,-0.8802520632743835,2.640000104904175
2,raw_ram_final,0605_1332_rod_night_rawram3_identity_dav2s_ram_decoder_e5,/mnt/drive/3333_raw/0000_exp_ckpt/0605_1332_rod_night_rawram3_identity_dav2s_ram_decoder_e5/last_epoch_model.pth,875,night-06885,0.40947363796662867,59.88252614896944,6.385748265929647,0.31445307135205414,0.7043142676640511,0.7454243309314313,74.37559193385412,-48.300809211058734,436876,137377,-16.75,-1.40625,-0.43126586079597473,-0.625,2.5689062499986903,16.375
3,raw_ram_final,0605_1844_rod_night_rawram3_identity_dav2s_ram_lora_tap_r8a16_decoder_e5,/mnt/drive/3333_raw/0000_exp_ckpt/0605_1844_rod_night_rawram3_identity_dav2s_ram_lora_tap_r8a16_decoder_e5/last_epoch_model.pth,875,night-06885,0.19564016095194642,12.51715632925364,3.4572856436589916,0.7395439438192989,0.8360862121059522,0.8703339162599913,51.31825763903141,-12.791843604535757,436876,323089,-8.0625,-1.921875,-0.4444422423839569,-0.3203125,2.1875,22.625
4,raw_ram_final,0606_0330_rod_night_rawram3_identity_dav2s_ram_backbone_ld09_decoder_e10,/mnt/drive/3333_raw/0000_exp_ckpt/0606_0330_rod_night_rawram3_identity_dav2s_ram_backbone_ld09_decoder_e10/last_epoch_model.pth,875,night-06885,0.20000832194801654,11.55930712847808,4.7173932810182375,0.7857057837921974,0.8362052390151896,0.8564604143967625,40.27202309098427,-16.073982567615,436876,343256,-4.59375,-1.78125,-0.48752591013908386,-0.50390625,1.9765625,26.25
5,raw_ram_final,0606_1431_rod_night_rawram3_identity_dav2s_ram_backbone_lowlr_ld09_e10,/mnt/drive/3333_raw/0000_exp_ckpt/0606_1431_rod_night_rawram3_identity_dav2s_ram_backbone_lowlr_ld09_e10/last_epoch_model.pth,875,night-06885,0.26191569867614173,18.944878231045863,5.1146803804181316,0.7003657788480027,0.7840760307272544,0.8176736648385354,47.46014118799531,-15.547603020306205,436876,305973,-5.96875,-1.953125,-0.2864290177822113,-0.041015625,2.4375,14.5625
