item_id,label,index,sample_name,abs_rel,d1,image_edge_band_abs_rel,image_edge_band_coverage,image_edge_band_d1,image_edge_band_points,pseudo_dbe_acc,pseudo_dbe_comp,pseudo_edge_f1,pseudo_edge_precision,pseudo_edge_recall,pseudo_pred_edge_density,pseudo_target_edge_density,rmse,silog
dav2l_rgb_direct,DAv2-L RGB direct,23,2018-02-03_21-04-07_00100,0.08126135293823653,0.9509351780681528,0.12807019655793764,0.705234864968642,0.9571687840290382,5510.0,2.740401029586792,3.156674861907959,0.6904839721763623,0.7097052011684881,0.672276441216523,0.04370269775390625,0.044820149739583336,6.206596697625902,0.17958247825311344
dav2l_rgb_direct,DAv2-L RGB direct,24,2018-02-03_21-04-07_00200,0.10101109654900808,0.8832779340322168,0.14634565046715012,0.6526463819994887,0.8703232125367287,5105.0,0.9398287534713745,0.5935852527618408,0.9202388783170554,0.9022894934818491,0.9389168977868604,0.04529774983723958,0.04529774983723958,8.200216316862049,0.2300757816146344
dav2l_rgb_direct,DAv2-L RGB direct,25,2018-02-03_21-04-52_00000,0.23242922742860447,0.6025955804980708,0.23813141151226672,0.7143692271717526,0.5862520458265139,6110.0,0.684139609336853,0.6820634603500366,0.92975167638277,0.9308525409608442,0.928653412584546,0.04945220947265625,0.049631754557291664,6.402840164455382,0.3238408949762312
dav2l_rgb_direct,DAv2-L RGB direct,26,2018-02-03_21-04-52_00100,0.07140641772592643,0.9470854209947452,0.07031286561090085,0.6657704998166931,0.9375917767988252,5448.0,0.7860917448997498,0.9719358086585999,0.8997405783865382,0.9168061113132048,0.883298755186722,0.0419464111328125,0.04216715494791667,5.105094526464825,0.14752346366038213
dav2l_rgb_direct,DAv2-L RGB direct,27,2018-02-03_21-06-32_00000,0.0798192499535281,0.8990850019891261,0.08587114416796435,0.5629226892985015,0.8798586572438163,4245.0,2.3136866092681885,2.117227554321289,0.7557190193892699,0.7511697150148873,0.7603237633685599,0.03946075439453125,0.040091451009114584,7.494950084288436,0.20990533366488145
dav2l_rgb_direct,DAv2-L RGB direct,28,2018-02-03_21-07-19_00100,0.11419819233455146,0.8794178794178794,0.13368633721207612,0.6432432432432432,0.8651152768799828,4641.0,0.5845503807067871,0.6407985687255859,0.9367000219347423,0.9443357983759212,0.9291867388187888,0.03927256266276042,0.03938242594401042,9.436874622738534,0.28919491851526813
dav2l_rgb_direct,DAv2-L RGB direct,29,2018-02-03_21-26-58_00000,0.11145226341970944,0.9082774049217002,0.2528750237257873,0.4349256481115936,0.8553706505295008,3305.0,1.0511901378631592,1.600577473640442,0.8625920401558858,0.8864308202552332,0.8400018735143616,0.042326863606770834,0.04343719482421875,8.181937391397879,0.21128449226346177
dav2l_rgb_direct,DAv2-L RGB direct,30,2018-02-03_21-26-58_00100,0.19777455715639902,0.758729417260306,0.28363441613753876,0.437113161275254,0.6387924125033395,3743.0,0.5298886895179749,0.5937196016311646,0.9512711924079382,0.9565893590861803,0.9460118315838141,0.04840138753255208,0.04840545654296875,9.138784178055259,0.39301136415844623
dav2l_rgb_direct,DAv2-L RGB direct,31,2018-02-03_21-36-01_00000,0.21342793101598695,0.7971240263630917,0.27730435587963176,0.45464349910125823,0.7646283605693199,3794.0,0.44902414083480835,0.5234813094139099,0.9585623220555103,0.9650601139000211,0.9521514448428602,0.048227945963541664,0.048227945963541664,11.517770155471723,0.4311853341448613
dav2l_rgb_direct,DAv2-L RGB direct,32,2018-02-03_21-36-01_00100,0.16492298751608164,0.7603098927294398,0.20067410411242909,0.4825983313468415,0.6846134848110644,4049.0,0.5581709146499634,0.7152479290962219,0.9403807162810647,0.9499776448295685,0.9309757499627414,0.04777933756510417,0.04777933756510417,7.3395881155217175,0.29799976575791004
