sample_index,sample_name,line,experiment,checkpoint,abs_rel,rmse,silog,d1,d2,d3,align_scale,align_shift,valid_pixels,d1_pass_pixels,backbone_min,backbone_p01,backbone_mean,backbone_p50,backbone_p99,backbone_max,panel_path
80,lod-2965-2966,rgb_dark,0608_0109_lod_true_rgb_dark_dav2s_decoder_e10,/mnt/drive/3333_raw/0000_exp_ckpt/0608_0109_lod_true_rgb_dark_dav2s_decoder_e10/last_epoch_model.pth,0.10163299021878863,12.504731018740793,0.17035083567189455,0.8833394368489583,0.9611124674479167,0.9885050455729166,76.04100080464187,-4.706690219367525,491520,434179,0.0,0.0,0.05845044553279877,0.04313725605607033,0.32156863808631897,0.5254902243614197,/home/caq/6666_raw/dav2_raw_0603/finetune_stf/analysis/lod_true_rgb_raw_panel/0608_133403_random10_seed42_flatpanels/sample_panels/lod_true_rgb_raw_panel_idx0080_lod-2965-2966.png
80,lod-2965-2966,raw_dark_rgb16,0608_0113_lod_true_raw_rgb16_ram3_dav2s_decoder_e10,/mnt/drive/3333_raw/0000_exp_ckpt/0608_0113_lod_true_raw_rgb16_ram3_dav2s_decoder_e10/last_epoch_model.pth,0.14810828897866898,17.524611848510915,0.2100819089964662,0.8228108723958333,0.931170654296875,0.9862406412760417,71.46623605873506,-19.574325753937014,491520,404428,-1.8359375,-1.4296875,-0.0465678945183754,-0.2001953125,3.578125,5.09375,/home/caq/6666_raw/dav2_raw_0603/finetune_stf/analysis/lod_true_rgb_raw_panel/0608_133403_random10_seed42_flatpanels/sample_panels/lod_true_rgb_raw_panel_idx0080_lod-2965-2966.png
