split,checkpoint_label,sample_index,sample_id,normal_id,dark_id,valid_pixels,align_scale,align_shift,abs_rel,sq_rel,rmse,rmse_log,log10,silog,silog_x100,d1,d2,d3
lod_train_proxy,best,58,lod-2767-2768,2767,2768,486745,79.48577967572567,-23.220204771148044,5.481955336571418,142.81017367789127,16.26218873425143,1.6608654311759579,0.11901024804058147,1.6574520045710188,165.74520045710187,0.8564977554982588,0.9425510277455341,0.958510102825915
lod_train_proxy,best,59,lod-2781-2782,2781,2782,491520,54.20756975600066,62.46082576339971,0.10886114633944945,5.306172226935355,32.11386816306569,0.15713075612412464,0.043739065511919493,0.15705354985277953,15.705354985277953,0.9310302734375,0.9765665690104167,0.99072265625
lod_train_proxy,best,60,lod-2783-2784,2783,2784,490016,62.68695374986674,12.540483481503083,10.329898117066152,1310.3594756447337,26.634536201100662,0.35662651108391197,0.05415319044842525,0.3559834794859112,35.59834794859112,0.8984522954352511,0.9659909064193822,0.9799741232939333
lod_train_proxy,best,61,lod-2835-2836,2835,2836,491520,62.4258954161775,45.96497638655028,0.07523343071540936,2.0428347669430686,14.201085191629751,0.15152759567116691,0.027941398416444527,0.15092075229198582,15.092075229198581,0.9343851725260417,0.9571207682291667,0.9868326822916667
lod_train_proxy,best,62,lod-2945-2946,2945,2946,491520,66.11671222374358,45.45983923896747,0.06737469119047991,1.4428462447366712,17.05758195185331,0.09024923692881194,0.029466101076459215,0.08997049518662913,8.997049518662912,0.983538818359375,0.9991902669270833,1.0
lod_train_proxy,best,63,lod-2953-2954,2953,2954,491520,50.297515265290414,4.286134672004936,0.18511812169616154,6.809301531288501,30.479172672960157,0.2633353871827873,0.08233614992106002,0.2633163185400583,26.33163185400583,0.6643330891927083,0.9048136393229167,0.9791910807291667
lod_train_proxy,best,64,lod-2971-2972,2971,2972,491518,57.98727587433015,-8.141486321253852,0.2027468663058658,8.153785891199453,26.58497486039673,0.9882036092055803,0.09501301849444876,0.9864519631816786,98.64519631816786,0.8076387843375014,0.9059525795596499,0.9391538051505743
lod_train_proxy,best,65,lod-2973-2974,2973,2974,491520,65.41419379152276,33.43551540858714,0.09223483803484028,3.5113817779647145,27.034329958053366,0.17045459598503407,0.03806690471645832,0.16976686299176133,16.976686299176134,0.8980021158854167,0.9634562174479167,0.9829630533854167
lod_train_proxy,best,66,lod-2985-2986,2985,2986,491520,51.93977971432539,20.391311701140864,0.18688213575317242,11.474816198896375,40.45056366264329,0.2497832514854075,0.07067611363875417,0.24931804626472598,24.931804626472598,0.7766621907552084,0.9495869954427083,0.9734517415364583
lod_train_proxy,best,67,lod-3021-3022,3021,3022,485609,70.05583148734402,-10.28383197878792,2.1318254225144115,64.08130138723197,24.521416316114895,0.3890754026854773,0.06109728794657324,0.38696722911615977,38.69672291161598,0.8779388355652387,0.9378512342234184,0.9529930458455259
lod_train_proxy,best,68,lod-3037-3038,3037,3038,491520,73.09417694494067,-13.753270905067724,0.168538705219932,7.979141301615579,21.93386624706878,0.2643549557256083,0.05506215032756084,0.26390406664380117,26.390406664380116,0.8268330891927084,0.9339253743489583,0.971783447265625
lod_train_proxy,best,69,lod-3067-3068,3067,3068,491520,63.85125622032062,4.576027293700182,0.07944271698481575,1.8838185848775904,19.757664887427147,0.11557957223513252,0.033122204567799886,0.11542447467872868,11.542447467872869,0.9448689778645833,0.991082763671875,0.9977579752604167
lod_train_proxy,best,70,lod-3095-3096,3095,3096,491397,65.6081776111321,6.62601208723604,0.2329926274705378,6.470674101370162,13.435692901910045,0.20283240643250797,0.03827607965111448,0.20210065854191225,20.210065854191225,0.9008235703514673,0.9650913619741268,0.9839417009057849
lod_train_proxy,best,71,lod-3145-3146,3145,3146,476931,71.79338020763949,-17.178908154115305,0.18778960482509802,3.9338935211772843,13.703166492685627,1.1814506583048658,0.08188152473200402,1.1803313352447062,118.03313352447063,0.8959115679207265,0.9481497323512206,0.9640451134440831
lod_train_proxy,best,72,lod-3161-3162,3161,3162,491520,64.44384759989872,28.042258219914334,0.059613538388420956,1.5450136327415918,17.012354378068814,0.0964555758657763,0.024231092881107513,0.09597262948911832,9.597262948911832,0.9540201822916666,0.9959370930989583,0.9982401529947916
lod_train_proxy,best,73,lod-3249-3250,3249,3250,491520,-2.2004269410979482,219.2877982162374,0.15701924986706206,8.036382420830915,38.91586672974437,0.19305577645482147,0.06476484337508112,0.19265048178576677,19.265048178576677,0.7721476236979167,0.9689778645833333,0.9960245768229167
lod_train_proxy,best,74,lod-3253-3254,3253,3254,491520,62.469141410469085,11.41088818844498,0.08373665460630471,3.024161006206285,20.875525607456765,0.16411144694415633,0.032423435239632946,0.16310018046701685,16.310018046701686,0.8881368001302083,0.9727701822916667,0.9939188639322917
lod_train_proxy,best,75,lod-3259-3260,3259,3260,491520,71.37271707734466,-33.21366107804306,0.0639949763586324,1.1210093264529593,11.149758551104435,0.1192753945429895,0.026705006498238475,0.1191765566353935,11.91765566353935,0.94215087890625,0.9862040201822917,0.994818115234375
lod_train_proxy,best,76,lod-3285-3286,3285,3286,491520,81.44154505735072,-81.59269955930534,0.2901305618348676,13.41381689506028,45.244548914929624,0.7448861019488602,0.1332767598565916,0.7448710750035573,74.48710750035573,0.469183349609375,0.80224609375,0.9607747395833334
lod_train_proxy,best,77,lod-3291-3292,3291,3292,491495,61.6011758317936,45.30209416677303,0.17270298062705589,9.55535620887119,33.711760146712855,0.27722074656308116,0.06314184703253067,0.2761809313371585,27.61809313371585,0.8122300328589304,0.8896184091394622,0.9533260765623252
lod_train_proxy,best,78,lod-3309-3310,3309,3310,490436,65.66961435269972,16.232890799206558,144.82364887857952,13475.719592228721,39.231285718448184,0.5949501710214377,0.10309529593916611,0.5896537000483217,58.965370004832174,0.7724596073697689,0.883348693815299,0.9233192506259736
lod_train_proxy,best,79,lod-3357-3358,3357,3358,491520,64.49629945206235,3.1433414370995694,0.2013051905657912,15.106052581529315,55.95572723098761,0.29495662203964806,0.07489688265445518,0.29282191105325756,29.282191105325754,0.7719014485677084,0.9108642578125,0.9383402506510417
lod_train_proxy,best,80,lod-3361-3362,3361,3362,491520,68.56020367258105,-8.454808186841571,0.10701315564522788,2.291299912626706,12.879459659047209,0.4018889649565274,0.04581909747717383,0.40173874409695837,40.173874409695834,0.8388590494791667,0.9594828287760416,0.988116455078125
