matrix_id,variant,checkpoint_label,eval_input_label,checkpoint_train_dataset_family,checkpoint_train_dataset_input_mode,eval_dataset_family,eval_dataset_input_mode,sample_index,sample_id,normal_id,dark_id,valid_pixels,align_scale,align_shift,abs_rel,sq_rel,rmse,rmse_log,log10,silog,silog_x100,d1,d2,d3,post_ram_enabled,post_ram_scale,post_ram_mean_abs_xram,post_ram_mean_abs_delta,post_ram_delta_ratio,post_ram_xram_p1,post_ram_xram_p50,post_ram_xram_p99,post_ram_xclean_p1,post_ram_xclean_p50,post_ram_xclean_p99
M_DD,strict,C_dark,I_dark,lod_true_raw_dark_rgb16,raw_rgb16_dark,lod_true_raw_dark_rgb16,raw_rgb16_dark,0,lod-0021-0022,21,22,484030,62.02942682435728,36.51812202454888,10.056258793387643,893.672349734591,15.789414020230552,0.28942417026312545,0.029098066023833823,0.28909671960794114,28.909671960794114,0.9648906059541764,0.9743548953577258,0.9843666714873045,1.0,0.10009765625,0.92578125,0.05615234375,0.060546875,-1.5625,-0.361328125,5.84375,-1.5625,-0.439453125,4.90625
M_DD,strict,C_dark,I_dark,lod_true_raw_dark_rgb16,raw_rgb16_dark,lod_true_raw_dark_rgb16,raw_rgb16_dark,1,lod-0023-0024,23,24,491519,66.621679963224,-1.7752541220435405,1.2193332301007043,63.524992855380646,23.896432118095966,0.7818351744186118,0.07311742582829907,0.7818349944699636,78.18349944699636,0.8353675035959953,0.9178159949055886,0.9625955456452344,1.0,0.10009765625,0.91015625,0.06298828125,0.0693359375,-1.59375,-0.64453125,3.671875,-1.59375,-0.69140625,3.4375
M_DD,strict,C_dark,I_dark,lod_true_raw_dark_rgb16,raw_rgb16_dark,lod_true_raw_dark_rgb16,raw_rgb16_dark,2,lod-0025-0026,25,26,491520,52.960598515638864,-7.262533228111877,0.40849027603536925,15.18970270839023,32.06413455579324,0.441463809322767,0.1063710668793744,0.4344606153343034,43.44606153343034,0.7155476888020833,0.8459676106770834,0.9172953287760417,1.0,0.10009765625,0.81640625,0.07421875,0.0908203125,-1.421875,-0.109375,2.078125,-1.4296875,-0.1201171875,2.046875
M_DD,strict,C_dark,I_dark,lod_true_raw_dark_rgb16,raw_rgb16_dark,lod_true_raw_dark_rgb16,raw_rgb16_dark,3,lod-0027-0028,27,28,489989,61.53174234036407,-4.012417008805156,11.00320226296509,328.1323607466868,70.92022670420948,0.6009982855753204,0.1372664335335916,0.5920408992885461,59.20408992885461,0.6516758539477416,0.7643743022802553,0.8525864866354143,1.0,0.10009765625,0.73046875,0.07373046875,0.10107421875,-1.40625,-0.216796875,1.8984375,-1.4140625,-0.240234375,1.9140625
M_DD,strict,C_dark,I_dark,lod_true_raw_dark_rgb16,raw_rgb16_dark,lod_true_raw_dark_rgb16,raw_rgb16_dark,4,lod-0029-0030,29,30,489782,68.06350008605408,-61.46056138118881,0.672373354563616,51.716113892176246,60.30787112381609,3.4973694122934886,0.46480812406772304,3.460037672517848,346.0037672517848,0.6160005880167094,0.7579453716143101,0.8170512595399586,1.0,0.10009765625,0.68359375,0.07080078125,0.103515625,-1.2421875,-0.251953125,2.03125,-1.25,-0.298828125,1.9453125
M_DD,strict,C_dark,I_dark,lod_true_raw_dark_rgb16,raw_rgb16_dark,lod_true_raw_dark_rgb16,raw_rgb16_dark,5,lod-0031-0032,31,32,491473,71.30143731234693,-31.42115392757715,0.20830371745969964,5.115205605217732,16.716727346497528,0.9846273639155259,0.06494312107756842,0.9837078543161093,98.37078543161093,0.883664005957601,0.9633082590498359,0.9807029073825012,1.0,0.10009765625,0.71484375,0.06396484375,0.08935546875,-1.0,0.1044921875,3.15625,-1.0,0.095703125,2.59375
M_DD,strict,C_dark,I_dark,lod_true_raw_dark_rgb16,raw_rgb16_dark,lod_true_raw_dark_rgb16,raw_rgb16_dark,6,lod-0033-0034,33,34,491493,73.77929400584718,-57.62397139678611,0.20073759498597504,4.719869994706462,18.22304770586324,0.2160515837749761,0.049839260000986485,0.2155237981758375,21.55237981758375,0.8551698599980061,0.9515415275497311,0.9785408947838524,1.0,0.10009765625,0.578125,0.06640625,0.11474609375,-1.3046875,-0.09814453125,1.8046875,-1.2890625,-0.10791015625,1.7265625
M_DD,strict,C_dark,I_dark,lod_true_raw_dark_rgb16,raw_rgb16_dark,lod_true_raw_dark_rgb16,raw_rgb16_dark,7,lod-0035-0036,35,36,491520,74.24880975997948,-42.13663709779734,0.08633431544337675,2.5576080914833748,16.750513580456634,0.14283646122809937,0.03564695789218202,0.14280154526624345,14.280154526624344,0.923876953125,0.97930908203125,0.9936075846354167,1.0,0.10009765625,0.7265625,0.06591796875,0.0908203125,-1.34375,0.11962890625,2.734375,-1.34375,0.11572265625,2.421875
M_DD,strict,C_dark,I_dark,lod_true_raw_dark_rgb16,raw_rgb16_dark,lod_true_raw_dark_rgb16,raw_rgb16_dark,8,lod-0037-0038,37,38,491188,84.01566391753224,-93.51941851620805,5.792321708532904,278.27413314099437,36.04769891724882,1.2440955775100748,0.1445742654776868,1.2440429420723458,124.40429420723459,0.6918491494091875,0.8072000944648485,0.8668656400400662,1.0,0.10009765625,0.39453125,0.06591796875,0.1669921875,-0.90234375,-0.1943359375,1.1953125,-0.94140625,-0.21875,1.1875
M_DD,strict,C_dark,I_dark,lod_true_raw_dark_rgb16,raw_rgb16_dark,lod_true_raw_dark_rgb16,raw_rgb16_dark,9,lod-0039-0040,39,40,491520,66.81040312158967,-34.769191410475436,0.10717285708981036,3.6454768420897046,19.813617196354617,0.16670830875673032,0.04283470275587949,0.1663676825066832,16.63676825066832,0.8906941731770833,0.9702738444010417,0.9892496744791667,1.0,0.10009765625,0.54296875,0.0693359375,0.1279296875,-1.1015625,-0.0966796875,1.5703125,-1.09375,-0.116455078125,1.5078125
M_DD,strict,C_dark,I_dark,lod_true_raw_dark_rgb16,raw_rgb16_dark,lod_true_raw_dark_rgb16,raw_rgb16_dark,10,lod-0041-0042,41,42,491520,76.08444403851652,-31.806054503948275,0.2667400594944661,17.416997897007757,32.01354325771121,0.6641770673693544,0.09550779197664336,0.6641272746395799,66.41272746395799,0.74573974609375,0.904827880859375,0.9459269205729167,1.0,0.10009765625,0.353515625,0.06396484375,0.1806640625,-0.87890625,-0.30859375,0.59765625,-0.94140625,-0.34375,0.60546875
M_DD,strict,C_dark,I_dark,lod_true_raw_dark_rgb16,raw_rgb16_dark,lod_true_raw_dark_rgb16,raw_rgb16_dark,11,lod-0043-0044,43,44,480254,61.75443806511738,-28.91806954709471,96.03318777002949,11018.54449881479,27.528135625655715,4.120650515464157,0.5530816797526379,4.0439331397832925,404.3933139783293,0.7950855172471234,0.8594118945391397,0.8823518388186251,1.0,0.10009765625,0.7421875,0.058837890625,0.0791015625,-1.328125,-0.0556640625,3.171875,-1.3203125,-0.07568359375,3.09375
M_DD,strict,C_dark,I_dark,lod_true_raw_dark_rgb16,raw_rgb16_dark,lod_true_raw_dark_rgb16,raw_rgb16_dark,12,lod-0045-0046,45,46,489707,65.04385631783407,-25.812120370814178,0.22466911466435763,7.90317777051097,29.089357804058544,1.783447566686187,0.1766639398924712,1.7769674623843434,177.69674623843434,0.7372714704915388,0.8494038271864605,0.9174506388513948,1.0,0.10009765625,0.53515625,0.0634765625,0.11865234375,-1.1875,-0.234375,1.2578125,-1.1796875,-0.28515625,1.25
M_DD,strict,C_dark,I_dark,lod_true_raw_dark_rgb16,raw_rgb16_dark,lod_true_raw_dark_rgb16,raw_rgb16_dark,13,lod-0047-0048,47,48,491520,66.70922951871815,-17.42470347169243,0.09859434340373759,3.7804964142610107,20.45875995659279,0.1877605751350989,0.036941145634546806,0.18762471020320357,18.762471020320355,0.9373514811197917,0.971466064453125,0.9830607096354167,1.0,0.10009765625,0.59765625,0.0625,0.1044921875,-1.1171875,-0.373046875,2.453125,-1.109375,-0.439453125,2.078125
