matrix_id,variant,checkpoint_label,checkpoint_run_id,checkpoint_path,eval_input_label,eval_dataset_family,eval_dataset_input_mode,samples,dataset_size,elapsed_sec,abs_rel,sq_rel,rmse,rmse_log,log10,silog,silog_x100,d1,d2,d3,edge_sobel_l1,edge_overlap_iou,post_ram_enabled,post_ram_scale,post_ram_mean_abs_xram,post_ram_mean_abs_delta,post_ram_delta_ratio,post_ram_xram_p1,post_ram_xram_p50,post_ram_xram_p99,post_ram_xclean_p1,post_ram_xclean_p50,post_ram_xclean_p99,checkpoint_epoch,checkpoint_best_metric,checkpoint_best_lod_d1
M_DD,strict,C_dark,0610_0153_T_LORA_s01_lod_postram_cleanup_e10_seed777,/mnt/drive/3333_raw/0000_exp_ckpt/0610_0153_T_LORA_s01_lod_postram_cleanup_e10_seed777/best_model.pth,I_dark,lod_true_raw_dark_rgb16,raw_rgb16_dark,112,112,6.139131307601929,4.324509033507572,315.08148046699614,25.02658254061377,0.4819754786434804,0.07598429095263855,0.4781334907452484,47.81334907452483,0.8464131903215544,0.9262024473796001,0.9575402323423754,nan,nan,1.0,0.10009765625,0.7634626116071429,0.027272905622209822,0.03980800083705357,-1.3482491629464286,-0.11423056466238839,2.9217354910714284,-1.355224609375,-0.13403974260602677,2.7176688058035716,1,lod_d1,0.846308178318875
