sample_id,split,branch,absrel,d1,eval_points,affine_scale,affine_shift,pred_npy,rgb_png
2018-02-04_21-35-48_00300,test,raw_b03_g070_us06,0.0823486008,0.921976593,1538,0.000357905626,0.00913623167,finetune_stf/analysis/0611_stf_raw_render_focus_sweep_dark10/dav2l_pred/raw_b03_g070_us06/2018-02-04_21-35-48_00300.npy,finetune_stf/analysis/0611_stf_raw_render_focus_sweep_dark10/rendered_rgb/raw_b03_g070_us06/2018-02-04_21-35-48_00300.png
2018-02-04_21-35-48_00300,test,raw_b03_g075_us06,0.0824162967,0.921326398,1538,0.000358356049,0.00914097439,finetune_stf/analysis/0611_stf_raw_render_focus_sweep_dark10/dav2l_pred/raw_b03_g075_us06/2018-02-04_21-35-48_00300.npy,finetune_stf/analysis/0611_stf_raw_render_focus_sweep_dark10/rendered_rgb/raw_b03_g075_us06/2018-02-04_21-35-48_00300.png
2018-02-04_21-35-48_00300,test,raw_b05_g070_us06,0.0752325885,0.938881664,1538,0.000328814496,0.00772565808,finetune_stf/analysis/0611_stf_raw_render_focus_sweep_dark10/dav2l_pred/raw_b05_g070_us06/2018-02-04_21-35-48_00300.npy,finetune_stf/analysis/0611_stf_raw_render_focus_sweep_dark10/rendered_rgb/raw_b05_g070_us06/2018-02-04_21-35-48_00300.png
2018-02-04_21-35-48_00300,test,raw_b05_g075_us06,0.0758615875,0.935630689,1538,0.00033336516,0.00773605794,finetune_stf/analysis/0611_stf_raw_render_focus_sweep_dark10/dav2l_pred/raw_b05_g075_us06/2018-02-04_21-35-48_00300.npy,finetune_stf/analysis/0611_stf_raw_render_focus_sweep_dark10/rendered_rgb/raw_b05_g075_us06/2018-02-04_21-35-48_00300.png
2018-02-04_21-35-48_00300,test,raw_b05_g075_us085,0.0748883466,0.94083225,1538,0.000323232765,0.0075858661,finetune_stf/analysis/0611_stf_raw_render_focus_sweep_dark10/dav2l_pred/raw_b05_g075_us085/2018-02-04_21-35-48_00300.npy,finetune_stf/analysis/0611_stf_raw_render_focus_sweep_dark10/rendered_rgb/raw_b05_g075_us085/2018-02-04_21-35-48_00300.png
2018-02-04_21-35-48_00300,test,raw_b05_g080_us06,0.0765111518,0.936280884,1538,0.00033801803,0.00788524835,finetune_stf/analysis/0611_stf_raw_render_focus_sweep_dark10/dav2l_pred/raw_b05_g080_us06/2018-02-04_21-35-48_00300.npy,finetune_stf/analysis/0611_stf_raw_render_focus_sweep_dark10/rendered_rgb/raw_b05_g080_us06/2018-02-04_21-35-48_00300.png
2018-02-04_21-35-48_00300,test,raw_b08_g080_us06,0.09375125,0.907022107,1538,0.0003640911,0.0105555937,finetune_stf/analysis/0611_stf_raw_render_focus_sweep_dark10/dav2l_pred/raw_b08_g080_us06/2018-02-04_21-35-48_00300.npy,finetune_stf/analysis/0611_stf_raw_render_focus_sweep_dark10/rendered_rgb/raw_b08_g080_us06/2018-02-04_21-35-48_00300.png
2018-02-04_21-32-11_00300,test,dataset_rgb,0.105802267,0.855885589,1818,0.00030416927,0.010850875,finetune_stf/analysis/0611_stf_raw_render_focus_sweep_dark10/dav2l_pred/dataset_rgb/2018-02-04_21-32-11_00300.npy,
2018-02-04_21-32-11_00300,test,raw_rod_like_g045,0.089976075,0.908690869,1818,0.000283166311,0.0141682916,finetune_stf/analysis/0611_stf_raw_render_focus_sweep_dark10/dav2l_pred/raw_rod_like_g045/2018-02-04_21-32-11_00300.npy,finetune_stf/analysis/0611_stf_raw_render_focus_sweep_dark10/rendered_rgb/raw_rod_like_g045/2018-02-04_21-32-11_00300.png
2018-02-04_21-32-11_00300,test,raw_b03_g065_us06,0.090664937,0.900990099,1818,0.00028477375,0.0137169793,finetune_stf/analysis/0611_stf_raw_render_focus_sweep_dark10/dav2l_pred/raw_b03_g065_us06/2018-02-04_21-32-11_00300.npy,finetune_stf/analysis/0611_stf_raw_render_focus_sweep_dark10/rendered_rgb/raw_b03_g065_us06/2018-02-04_21-32-11_00300.png
2018-02-04_21-32-11_00300,test,raw_b03_g070_us06,0.0900700691,0.902090209,1818,0.000286545616,0.013700138,finetune_stf/analysis/0611_stf_raw_render_focus_sweep_dark10/dav2l_pred/raw_b03_g070_us06/2018-02-04_21-32-11_00300.npy,finetune_stf/analysis/0611_stf_raw_render_focus_sweep_dark10/rendered_rgb/raw_b03_g070_us06/2018-02-04_21-32-11_00300.png
2018-02-04_21-32-11_00300,test,raw_b03_g075_us06,0.0907900508,0.901540154,1818,0.00028629987,0.0136846779,finetune_stf/analysis/0611_stf_raw_render_focus_sweep_dark10/dav2l_pred/raw_b03_g075_us06/2018-02-04_21-32-11_00300.npy,finetune_stf/analysis/0611_stf_raw_render_focus_sweep_dark10/rendered_rgb/raw_b03_g075_us06/2018-02-04_21-32-11_00300.png
2018-02-04_21-32-11_00300,test,raw_b05_g070_us06,0.0884489084,0.899889989,1818,0.000272770417,0.0142610742,finetune_stf/analysis/0611_stf_raw_render_focus_sweep_dark10/dav2l_pred/raw_b05_g070_us06/2018-02-04_21-32-11_00300.npy,finetune_stf/analysis/0611_stf_raw_render_focus_sweep_dark10/rendered_rgb/raw_b05_g070_us06/2018-02-04_21-32-11_00300.png
2018-02-04_21-32-11_00300,test,raw_b05_g075_us06,0.0876056844,0.905940594,1818,0.000275504585,0.0141813166,finetune_stf/analysis/0611_stf_raw_render_focus_sweep_dark10/dav2l_pred/raw_b05_g075_us06/2018-02-04_21-32-11_00300.npy,finetune_stf/analysis/0611_stf_raw_render_focus_sweep_dark10/rendered_rgb/raw_b05_g075_us06/2018-02-04_21-32-11_00300.png
2018-02-04_21-32-11_00300,test,raw_b05_g075_us085,0.0872321829,0.905390539,1818,0.000271807163,0.0141932233,finetune_stf/analysis/0611_stf_raw_render_focus_sweep_dark10/dav2l_pred/raw_b05_g075_us085/2018-02-04_21-32-11_00300.npy,finetune_stf/analysis/0611_stf_raw_render_focus_sweep_dark10/rendered_rgb/raw_b05_g075_us085/2018-02-04_21-32-11_00300.png
2018-02-04_21-32-11_00300,test,raw_b05_g080_us06,0.0881744547,0.902090209,1818,0.000275209454,0.0140301175,finetune_stf/analysis/0611_stf_raw_render_focus_sweep_dark10/dav2l_pred/raw_b05_g080_us06/2018-02-04_21-32-11_00300.npy,finetune_stf/analysis/0611_stf_raw_render_focus_sweep_dark10/rendered_rgb/raw_b05_g080_us06/2018-02-04_21-32-11_00300.png
2018-02-04_21-32-11_00300,test,raw_b08_g080_us06,0.0896503574,0.896589659,1818,0.000295939317,0.0144916917,finetune_stf/analysis/0611_stf_raw_render_focus_sweep_dark10/dav2l_pred/raw_b08_g080_us06/2018-02-04_21-32-11_00300.npy,finetune_stf/analysis/0611_stf_raw_render_focus_sweep_dark10/rendered_rgb/raw_b08_g080_us06/2018-02-04_21-32-11_00300.png
2018-02-04_21-49-30_00300,test,dataset_rgb,0.108363415,0.877729258,1374,0.000393762071,0.0221269186,finetune_stf/analysis/0611_stf_raw_render_focus_sweep_dark10/dav2l_pred/dataset_rgb/2018-02-04_21-49-30_00300.npy,
2018-02-04_21-49-30_00300,test,raw_rod_like_g045,0.138160429,0.818777293,1374,0.000366490083,0.0212958534,finetune_stf/analysis/0611_stf_raw_render_focus_sweep_dark10/dav2l_pred/raw_rod_like_g045/2018-02-04_21-49-30_00300.npy,finetune_stf/analysis/0611_stf_raw_render_focus_sweep_dark10/rendered_rgb/raw_rod_like_g045/2018-02-04_21-49-30_00300.png
2018-02-04_21-49-30_00300,test,raw_b03_g065_us06,0.118501525,0.858078603,1374,0.000375995191,0.0215561551,finetune_stf/analysis/0611_stf_raw_render_focus_sweep_dark10/dav2l_pred/raw_b03_g065_us06/2018-02-04_21-49-30_00300.npy,finetune_stf/analysis/0611_stf_raw_render_focus_sweep_dark10/rendered_rgb/raw_b03_g065_us06/2018-02-04_21-49-30_00300.png
2018-02-04_21-49-30_00300,test,raw_b03_g070_us06,0.118296911,0.857350801,1374,0.000376024845,0.0214963532,finetune_stf/analysis/0611_stf_raw_render_focus_sweep_dark10/dav2l_pred/raw_b03_g070_us06/2018-02-04_21-49-30_00300.npy,finetune_stf/analysis/0611_stf_raw_render_focus_sweep_dark10/rendered_rgb/raw_b03_g070_us06/2018-02-04_21-49-30_00300.png
2018-02-04_21-49-30_00300,test,raw_b03_g075_us06,0.115140653,0.864628821,1374,0.000376721717,0.0215416859,finetune_stf/analysis/0611_stf_raw_render_focus_sweep_dark10/dav2l_pred/raw_b03_g075_us06/2018-02-04_21-49-30_00300.npy,finetune_stf/analysis/0611_stf_raw_render_focus_sweep_dark10/rendered_rgb/raw_b03_g075_us06/2018-02-04_21-49-30_00300.png
2018-02-04_21-49-30_00300,test,raw_b05_g070_us06,0.132992369,0.811499272,1374,0.000344103594,0.0219495122,finetune_stf/analysis/0611_stf_raw_render_focus_sweep_dark10/dav2l_pred/raw_b05_g070_us06/2018-02-04_21-49-30_00300.npy,finetune_stf/analysis/0611_stf_raw_render_focus_sweep_dark10/rendered_rgb/raw_b05_g070_us06/2018-02-04_21-49-30_00300.png
2018-02-04_21-49-30_00300,test,raw_b05_g075_us06,0.124539126,0.828238719,1374,0.000348733231,0.0219147287,finetune_stf/analysis/0611_stf_raw_render_focus_sweep_dark10/dav2l_pred/raw_b05_g075_us06/2018-02-04_21-49-30_00300.npy,finetune_stf/analysis/0611_stf_raw_render_focus_sweep_dark10/rendered_rgb/raw_b05_g075_us06/2018-02-04_21-49-30_00300.png
