matrix_id,variant,checkpoint_label,eval_input_label,checkpoint_train_dataset_family,checkpoint_train_dataset_input_mode,eval_dataset_family,eval_dataset_input_mode,sample_index,sample_id,normal_id,dark_id,valid_pixels,align_scale,align_shift,abs_rel,sq_rel,rmse,rmse_log,log10,silog,silog_x100,d1,d2,d3,post_ram_enabled,post_ram_scale,post_ram_mean_abs_xram,post_ram_mean_abs_delta,post_ram_delta_ratio,post_ram_xram_p1,post_ram_xram_p50,post_ram_xram_p99,post_ram_xclean_p1,post_ram_xclean_p50,post_ram_xclean_p99
M_DD,strict,C_dark,I_dark,lod_true_raw_dark_rgb16,raw_rgb16_dark,lod_true_raw_dark_rgb16,raw_rgb16_dark,91,lod-3799-3800,3799,3800,491477,92.90955402813616,3.6858182104641957,0.6303727917879484,33.332952523393764,44.22884104106632,0.5629447635298995,0.13796576296800303,0.5510647287873145,55.10647287873145,0.5937958439560752,0.8024871967559011,0.8362588686754415,0.0,0.0,0.431640625,0.0,0.0,-0.99609375,-0.359375,1.1875,-0.99609375,-0.359375,1.1875
M_DD,strict,C_dark,I_dark,lod_true_raw_dark_rgb16,raw_rgb16_dark,lod_true_raw_dark_rgb16,raw_rgb16_dark,92,lod-3801-3802,3801,3802,491520,57.22589816716718,4.6107190225185155,0.13155308679369698,6.036051674748866,29.61949034390267,0.19205530447673233,0.05118079347946073,0.19112870690873296,19.112870690873297,0.8459126790364583,0.9699483235677083,0.9866800944010417,0.0,0.0,0.453125,0.0,0.0,-1.015625,-0.361328125,1.1171875,-1.015625,-0.361328125,1.1171875
M_DD,strict,C_dark,I_dark,lod_true_raw_dark_rgb16,raw_rgb16_dark,lod_true_raw_dark_rgb16,raw_rgb16_dark,93,lod-3803-3804,3803,3804,491520,79.84557678608108,-7.904981169972195,0.4642855277371186,42.64836788860014,28.475166344745418,0.48860284199922005,0.07944075568044136,0.486313689320361,48.631368932036104,0.850970458984375,0.9336588541666667,0.9372314453125,0.0,0.0,0.458984375,0.0,0.0,-0.86328125,0.025390625,2.21875,-0.86328125,0.025390625,2.21875
M_DD,strict,C_dark,I_dark,lod_true_raw_dark_rgb16,raw_rgb16_dark,lod_true_raw_dark_rgb16,raw_rgb16_dark,94,lod-3805-3806,3805,3806,488576,72.76650429183775,-23.932535566038318,10.20686393973657,217.14886728384232,26.894265375614342,0.5103758953026871,0.10276431069039163,0.5068965323781587,50.68965323781587,0.7419377947340844,0.8515870611736966,0.9075537889703956,0.0,0.0,0.458984375,0.0,0.0,-1.015625,-0.40234375,0.99609375,-1.015625,-0.40234375,0.99609375
M_DD,strict,C_dark,I_dark,lod_true_raw_dark_rgb16,raw_rgb16_dark,lod_true_raw_dark_rgb16,raw_rgb16_dark,95,lod-3807-3808,3807,3808,491520,61.46031494456181,-2.6730534975819333,0.5314330807320676,18.022559541203957,42.860529677929456,0.523226037465863,0.16669793360301244,0.5122564616788676,51.225646167886765,0.33444417317708336,0.7664449055989583,0.853662109375,0.0,0.0,0.45703125,0.0,0.0,-1.0,-0.388671875,1.1328125,-1.0,-0.388671875,1.1328125
M_DD,strict,C_dark,I_dark,lod_true_raw_dark_rgb16,raw_rgb16_dark,lod_true_raw_dark_rgb16,raw_rgb16_dark,96,lod-3809-3810,3809,3810,485124,58.98536994884262,27.04916592828736,84.80170139236992,8093.739960418796,40.676937201776404,0.6681289659098585,0.15040625714531716,0.6606188890335675,66.06188890335675,0.6233602130589293,0.804215004823509,0.872684097261731,0.0,0.0,0.43359375,0.0,0.0,-0.9375,-0.244140625,1.84375,-0.9375,-0.244140625,1.84375
M_DD,strict,C_dark,I_dark,lod_true_raw_dark_rgb16,raw_rgb16_dark,lod_true_raw_dark_rgb16,raw_rgb16_dark,97,lod-3811-3812,3811,3812,491520,58.6815875653794,34.56313867324136,0.22712106240031524,11.706787647091012,39.13735610209083,0.31233768147374597,0.08467565219673487,0.3104270960883805,31.04270960883805,0.7330790201822917,0.8387919108072917,0.9255635579427083,0.0,0.0,0.435546875,0.0,0.0,-0.98828125,-0.3828125,0.9140625,-0.98828125,-0.3828125,0.9140625
M_DD,strict,C_dark,I_dark,lod_true_raw_dark_rgb16,raw_rgb16_dark,lod_true_raw_dark_rgb16,raw_rgb16_dark,98,lod-4413-4414,4413,4414,491520,67.67756444541915,-23.159986750147667,0.11753422091118988,3.58646902643568,19.676505662877613,0.1780543830992576,0.048214506962215076,0.17762710466200904,17.762710466200904,0.9060445149739583,0.9687601725260416,0.9862691243489583,0.0,0.0,0.84765625,0.0,0.0,-1.3125,0.396484375,1.84375,-1.3125,0.396484375,1.84375
M_DD,strict,C_dark,I_dark,lod_true_raw_dark_rgb16,raw_rgb16_dark,lod_true_raw_dark_rgb16,raw_rgb16_dark,99,lod-4415-4416,4415,4416,491520,41.753278762183115,-14.517759354756818,0.1738220429421748,5.179990682349754,26.726977533813784,0.251945459216979,0.0722162145878215,0.2519351540752162,25.193515407521623,0.720159912109375,0.921319580078125,0.9760721842447917,0.0,0.0,0.69921875,0.0,0.0,-1.453125,0.007537841796875,1.84375,-1.453125,0.007537841796875,1.84375
M_DD,strict,C_dark,I_dark,lod_true_raw_dark_rgb16,raw_rgb16_dark,lod_true_raw_dark_rgb16,raw_rgb16_dark,100,lod-4417-4418,4417,4418,491520,41.31147192984833,4.8394964506706115,0.27865868054107745,7.110109237680326,25.882835996924058,0.32544060447342066,0.09674875974287349,0.31528160321341264,31.528160321341264,0.671014404296875,0.8503214518229166,0.94544677734375,0.0,0.0,1.171875,0.0,0.0,-1.5390625,0.068359375,3.375,-1.5390625,0.068359375,3.375
