matrix_id,variant,checkpoint_label,checkpoint_run_id,checkpoint_path,eval_input_label,eval_dataset_family,eval_dataset_input_mode,samples,dataset_size,elapsed_sec,abs_rel,sq_rel,rmse,rmse_log,log10,silog,silog_x100,d1,d2,d3,edge_sobel_l1,edge_overlap_iou,post_ram_enabled,post_ram_scale,post_ram_mean_abs_xram,post_ram_mean_abs_delta,post_ram_delta_ratio,post_ram_xram_p1,post_ram_xram_p50,post_ram_xram_p99,post_ram_xclean_p1,post_ram_xclean_p50,post_ram_xclean_p99,checkpoint_epoch,checkpoint_best_metric,checkpoint_best_lod_d1
M_DD,strict,C_dark,0610_0144_B0_LORA_s01_lod_postram_cleanup_e10_seed777,/mnt/drive/3333_raw/0000_exp_ckpt/0610_0144_B0_LORA_s01_lod_postram_cleanup_e10_seed777/best_model.pth,I_dark,lod_true_raw_dark_rgb16,raw_rgb16_dark,112,112,4.356238842010498,3.7789418503092085,259.9170485183966,24.514425979854007,0.5988645556730064,0.08387785921276351,0.5944705706729209,59.447057067292086,0.8450846172437239,0.9258979090838844,0.9569298482766483,nan,nan,0.0,0.0,0.7666190011160714,0.0,0.0,-1.3677804129464286,-0.08287749971662249,2.5916922433035716,-1.3677804129464286,-0.08287749971662249,2.5916922433035716,9,lod_d1,0.8451632073372046
