matrix_id,variant,checkpoint_label,checkpoint_run_id,checkpoint_path,eval_input_label,eval_dataset_family,eval_dataset_input_mode,samples,dataset_size,elapsed_sec,abs_rel,sq_rel,rmse,rmse_log,log10,silog,silog_x100,d1,d2,d3,edge_sobel_l1,edge_overlap_iou,post_ram_enabled,post_ram_scale,post_ram_mean_abs_xram,post_ram_mean_abs_delta,post_ram_delta_ratio,post_ram_xram_p1,post_ram_xram_p50,post_ram_xram_p99,post_ram_xclean_p1,post_ram_xclean_p50,post_ram_xclean_p99,checkpoint_epoch,checkpoint_best_metric,checkpoint_best_lod_d1
M_DD,strict,C_dark,0610_0054_B0_LORA_s01_lod_postram_cleanup_e10_seed42,/mnt/drive/3333_raw/0000_exp_ckpt/0610_0054_B0_LORA_s01_lod_postram_cleanup_e10_seed42/best_model.pth,I_dark,lod_true_raw_dark_rgb16,raw_rgb16_dark,112,112,4.403954267501831,3.666919791419662,242.84955403747867,24.36753338157001,0.580113275406544,0.08187869288983908,0.5759203629878762,57.59203629878762,0.8475918908620995,0.92759316954144,0.9581392183966769,nan,nan,0.0,0.0,0.7894984654017857,0.0,0.0,-1.3689313616071428,-0.06884656633649554,2.7935267857142856,-1.3689313616071428,-0.06884656633649554,2.7935267857142856,9,lod_d1,0.8476108218507397
